CustomerID,TotalOrder,TotalRevenue,FirstPurchase,LastPurchase,Customer_lifetime,AvgOrderValue,PurchaseFrequency,CLV,CLV_Segment,DaysSinceLastPurchase,Churn,Churn_Probability,CLV_Normalized,Retention_Priority_Score,Retention_Priority_Rank
13203.0,4,869.46,2011-04-11 14:40:00,2011-11-30 10:45:00,232,217.36,6.293103448275862,869.44,Medium Value,9,0,0.0001115931756489418,0.003102858709866865,3.46257857024022e-07,3808.0
13207.0,2,250.26000000000002,2011-07-12 11:35:00,2011-11-24 14:52:00,135,125.13,5.407407407407407,250.26000000000002,Low Value,14,0,0.00022480856567713201,0.0008931282443081542,2.007828795686513e-07,4036.0
13208.0,6,1223.9,2011-02-03 19:32:00,2011-10-12 09:54:00,250,203.98,8.76,1223.8799999999999,High Value,58,0,0.020784819543856154,0.004367784686501492,9.078361651535185e-05,1807.0
13209.0,8,5891.61,2010-12-13 10:31:00,2011-11-09 13:54:00,331,736.45,8.821752265861027,5891.600000000001,High Value,29,0,0.0006414440653185623,0.021025950468176784,1.3486971145494045e-05,2214.0
13210.0,1,353.48,2011-09-07 08:18:00,2011-09-07 08:18:00,1,353.48,365.0,353.48,Low Value,93,1,0.46400799206118143,0.0012614999272678269,0.0005853460482368708,1204.0
13211.0,3,1197.42,2010-12-13 16:17:00,2011-11-29 14:43:00,350,399.14,3.1285714285714286,1197.42,Medium Value,9,0,9.688604184818875e-05,0.0042733542008290175,4.140283739336534e-07,3700.0
13212.0,3,788.08,2011-10-09 14:48:00,2011-11-20 12:40:00,41,262.69,26.70731707317073,788.0699999999999,Medium Value,8,0,0.0001123927250524217,0.002812465338016171,3.1610064345511777e-07,3850.0
13213.0,5,1520.58,2011-05-24 12:22:00,2011-10-14 11:42:00,142,304.12,12.852112676056338,1520.6,High Value,56,0,0.017584933582031278,0.0054267194449571605,9.54285010078893e-05,1794.0
13216.0,1,333.74,2011-03-17 12:18:00,2011-03-17 12:18:00,1,333.74,365.0,333.74,Low Value,267,1,0.9999999924336264,0.001191051787162964,0.001191051778151021,735.0
13217.0,3,533.98,2011-07-06 12:08:00,2011-08-09 15:32:00,34,177.99,32.20588235294118,533.97,Medium Value,121,1,0.9600360091612452,0.0019056328962408099,0.0018294762006334125,471.0
13218.0,1,62.63999999999999,2011-08-04 16:59:00,2011-08-04 16:59:00,1,62.64,365.0,62.63999999999999,Low Value,126,1,0.972556031753197,0.0002235497211838199,0.0002174146297340695,1620.0
13220.0,4,819.2900000000001,2011-04-17 10:59:00,2011-09-22 13:38:00,158,204.82,9.240506329113924,819.2799999999999,Medium Value,77,0,0.15630607485626266,0.002923847630451468,0.0004570151465936534,1349.0
13221.0,2,847.41,2010-12-15 13:24:00,2011-04-13 16:58:00,119,423.7,6.134453781512605,847.3999999999999,Medium Value,239,1,0.9999998654357437,0.003024202326487372,0.003024201919537835,240.0
13223.0,2,163.20000000000002,2011-04-21 15:16:00,2011-05-23 13:03:00,31,81.6,23.548387096774192,163.2,Low Value,199,1,0.9999917196567297,0.0005824283923563124,0.0005824235696492933,1209.0
13224.0,2,2155.95,2011-07-11 14:10:00,2011-10-10 14:55:00,91,1077.97,8.021978021978022,2155.94,High Value,59,0,0.018708632290856543,0.007694121741523703,0.00014394649446325172,1715.0
13225.0,7,6463.84,2010-12-13 09:49:00,2011-12-06 13:29:00,358,923.41,7.136871508379889,6463.870000000001,High Value,2,0,3.177805440573829e-05,0.02306826845894729,7.330646901346035e-07,3361.0
13226.0,1,108.21000000000001,2011-03-11 14:35:00,2011-03-11 14:35:00,1,108.21,365.0,108.20999999999998,Low Value,272,1,0.9999999960490704,0.0003861800020641946,0.0003861800005384246,1441.0
13227.0,1,257.7,2011-05-22 11:47:00,2011-05-22 11:47:00,1,257.7,365.0,257.7,Low Value,201,1,0.9999907614593165,0.0009196801269008684,0.0009196716303986002,936.0
13228.0,1,358.0,2011-09-19 14:28:00,2011-09-19 14:28:00,1,358.0,365.0,358.0,Low Value,80,0,0.17457399150358724,0.0012776309097031855,0.00022304112757524434,1609.0
13229.0,1,160.95,2011-04-28 12:07:00,2011-04-28 12:07:00,1,160.95,365.0,160.95,Low Value,225,1,0.9999993436123474,0.0005743985891528706,0.0005743982121247291,1218.0
13230.0,14,2806.97,2010-12-09 19:28:00,2011-12-05 16:03:00,360,200.5,14.194444444444445,2807.0000000000005,High Value,3,0,4.208589368350205e-05,0.010017625596471626,4.216007258142337e-07,3690.0
13232.0,7,1357.6,2011-04-10 13:48:00,2011-11-27 10:39:00,230,193.94,11.108695652173914,1357.5800000000002,High Value,12,0,0.00014491932459783242,0.004844933436857124,7.021244813907894e-07,3392.0
13233.0,2,605.12,2011-01-07 14:49:00,2011-09-26 13:25:00,261,302.56,2.796934865900383,605.12,Medium Value,73,0,0.10129978232263004,0.0021595531175407586,0.00021876226072103594,1618.0
13235.0,1,1031.07,2011-05-11 17:13:00,2011-05-11 17:13:00,1,1031.07,365.0,1031.07,Medium Value,211,1,0.9999954588279724,0.0036796840839878864,0.0036796673739094535,183.0
13236.0,2,744.85,2011-08-25 08:58:00,2011-11-15 12:50:00,82,372.42,8.902439024390244,744.8399999999999,Medium Value,24,0,0.0006088068510025007,0.002658186052467376,1.6183218799814311e-06,2942.0
13238.0,4,700.73,2010-12-14 14:37:00,2011-11-22 15:37:00,343,175.18,4.256559766763848,700.7199999999999,Medium Value,10,0,0.00011784687771351843,0.0025007305336514412,2.947032853936831e-07,3880.0
13239.0,1,329.56,2011-03-23 10:25:00,2011-03-23 10:25:00,1,329.56,365.0,329.56,Low Value,261,1,0.9999999855432768,0.001176134197211681,0.0011761341802086344,749.0
13240.0,4,663.65,2010-12-09 12:49:00,2011-09-04 14:08:00,269,165.91,5.4275092936802976,663.64,Medium Value,95,1,0.551961952825269,0.0023683993768587206,0.0013072663451210898,663.0
13242.0,3,270.40000000000003,2011-05-10 12:26:00,2011-08-19 12:53:00,101,90.13,10.841584158415841,270.39,Low Value,111,1,0.8919699459679082,0.0009649682169682801,0.0008607226483499455,973.0
13243.0,1,600.07,2011-05-20 13:14:00,2011-05-20 13:14:00,1,600.07,365.0,600.07,Medium Value,202,1,0.9999902240589449,0.0021415306703508113,0.0021415097348732102,383.0
13244.0,1,121.74000000000001,2011-09-08 11:46:00,2011-09-08 11:46:00,1,121.74,365.0,121.74,Low Value,92,1,0.4648274110883478,0.00043446588532755804,0.0002019516526830158,1639.0
13245.0,1,430.5,2011-10-20 11:40:00,2011-10-20 11:40:00,1,430.5,365.0,430.5,Medium Value,50,0,0.007878303966998366,0.0015363690129251992,1.210398208930196e-05,2248.0
13246.0,6,1987.3,2011-01-13 13:36:00,2011-11-21 16:50:00,312,331.22,7.01923076923077,1987.3200000000004,High Value,17,0,0.00022649422093037874,0.007092350445450656,1.606376388707571e-06,2947.0
13247.0,4,501.12,2011-09-18 11:31:00,2011-11-22 10:59:00,64,125.28,22.8125,501.11999999999995,Medium Value,17,0,0.0003066484255139702,0.0017883977694705593,5.484093602008432e-07,3527.0
13248.0,2,465.68,2011-06-03 13:05:00,2011-08-07 12:40:00,64,232.84,11.40625,465.68,Medium Value,124,1,0.9706380891907522,0.0016619194470127916,0.0016131223164374477,542.0
13249.0,3,711.41,2011-03-23 15:26:00,2011-09-08 13:26:00,168,237.14,6.517857142857142,711.4199999999998,Medium Value,91,1,0.45842704758477115,0.0025389167088855865,0.0011639080909180634,759.0
13253.0,2,1030.4,2011-01-04 15:43:00,2011-07-06 10:09:00,182,515.2,4.010989010989011,1030.4,Medium Value,156,1,0.9988326195596174,0.003677292987033973,0.0036730001871273536,184.0
13255.0,2,399.51,2010-12-01 11:58:00,2011-11-30 13:14:00,364,199.76,2.0054945054945055,399.52,Medium Value,3,0,5.65692526510753e-05,0.001425807544817365,8.065686723458289e-08,4250.0
13258.0,3,698.58,2011-05-18 13:11:00,2011-11-28 09:31:00,193,232.86,5.6735751295336785,698.5799999999999,Medium Value,11,0,0.0001447442932030312,0.002493093298604612,3.6086102739573817e-07,3782.0
13259.0,1,292.32,2011-10-09 10:48:00,2011-10-09 10:48:00,1,292.32,365.0,292.32,Low Value,61,0,0.027157882730533583,0.0010432320321911597,2.8331973190983753e-05,2043.0
13260.0,1,557.62,2011-10-09 13:21:00,2011-10-09 13:21:00,1,557.62,365.0,557.62,Medium Value,60,0,0.02157334688801083,0.0019900350499125427,4.293171645106323e-05,1960.0
13261.0,2,944.1,2011-02-27 10:41:00,2011-03-16 12:22:00,17,472.05,42.94117647058823,944.1,Medium Value,268,1,0.999999994259839,0.0033693054241641825,0.0033693054048238268,207.0
13262.0,1,200.29,2011-03-21 15:06:00,2011-03-21 15:06:00,1,200.29,365.0,200.28999999999996,Low Value,262,1,0.999999987808993,0.0007147952371632708,0.0007147952284491971,1080.0
13263.0,35,7454.07,2011-01-18 16:31:00,2011-12-08 13:59:00,323,212.97,39.55108359133127,7453.95,High Value,0,0,1.834085727558411e-05,0.026601667372575584,4.878973845729713e-07,3604.0
13265.0,5,2107.66,2011-03-11 09:54:00,2011-10-17 15:02:00,220,421.53,8.295454545454545,2107.6499999999996,High Value,52,0,0.010334838257298952,0.007521784320770722,7.773642436145266e-05,1832.0
13266.0,12,3834.2599999999998,2011-03-28 10:14:00,2011-11-28 14:39:00,245,319.52,17.877551020408163,3834.24,High Value,10,0,9.591164442870587e-05,0.01368364117100654,1.3124205264835796e-06,3036.0
13267.0,19,4521.49,2010-12-08 09:20:00,2011-12-07 11:12:00,364,237.97,19.052197802197803,4521.43,High Value,2,0,3.267715262230092e-05,0.01613608582139462,5.272813391122579e-07,3550.0
13268.0,11,3214.69,2011-03-17 13:20:00,2011-11-22 11:51:00,249,292.24,16.12449799196787,3214.6400000000003,High Value,17,0,0.0002120612244002533,0.011472411808849855,2.4328536950086252e-06,2763.0
13269.0,15,5346.2300000000005,2010-12-05 11:51:00,2011-12-08 14:53:00,368,356.42,14.877717391304348,5346.3,High Value,0,0,2.7383206011517607e-05,0.01907988305180486,5.224683682832357e-07,3559.0
13270.0,1,590.0,2010-12-08 14:53:00,2010-12-08 14:53:00,1,590.0,365.0,590.0,Medium Value,365,1,0.9999999999997884,0.0021055928400136297,0.0021055928400131843,394.0
13271.0,1,217.38,2011-11-02 14:31:00,2011-11-02 14:31:00,1,217.38,365.0,217.38,Low Value,36,0,0.0019295084421423075,0.0007757860534951911,1.496885739515235e-06,2982.0
13272.0,2,276.56,2011-09-11 12:06:00,2011-11-08 14:00:00,58,138.28,12.586206896551724,276.56,Low Value,30,0,0.0013211090268834685,0.0009869877217528295,1.3039183886308122e-06,3039.0
13273.0,1,138.98,2011-08-18 14:02:00,2011-08-18 14:02:00,1,138.98,365.0,138.98,Low Value,112,1,0.8824291797466278,0.000495992021873041,0.00043767783302229907,1371.0
13276.0,2,590.9300000000001,2011-09-01 10:03:00,2011-10-07 12:44:00,36,295.47,20.277777777777775,590.9399999999999,Medium Value,63,0,0.04216721840168201,0.0021089475133519563,8.892845039319614e-05,1811.0
13277.0,4,258.4,2011-07-29 10:06:00,2011-11-24 09:21:00,117,64.6,12.47863247863248,258.40000000000003,Low Value,15,0,0.00024739208120753915,0.0009221782878974949,2.2813960588736646e-07,3989.0
13278.0,1,542.73,2011-10-30 11:49:00,2011-10-30 11:49:00,1,542.73,365.0,542.73,Medium Value,40,0,0.0025422023990620563,0.0019368955967128767,4.923980632696208e-06,2509.0
13279.0,1,137.75,2011-09-22 17:24:00,2011-09-22 17:24:00,1,137.75,365.0,137.75,Low Value,63,0,0.035996489103161285,0.0004916023961218263,1.7695960295087297e-05,2152.0
13280.0,3,814.86,2011-01-06 17:10:00,2011-08-09 13:14:00,214,271.62,5.116822429906542,814.86,Medium Value,121,1,0.9540783990290721,0.002908073528158485,0.0027745301360042724,270.0
13282.0,3,1132.14,2011-05-03 12:03:00,2011-11-21 15:33:00,202,377.38,5.420792079207921,1132.1399999999999,Medium Value,17,0,0.000256936354267672,0.004040382843886492,1.0381212377538438e-06,3162.0
13283.0,2,93.66,2011-06-07 12:39:00,2011-10-11 09:50:00,125,46.83,5.84,93.65999999999998,Low Value,59,0,0.029743217454532254,0.0003342539413486043,9.941787662566007e-06,2299.0
13284.0,1,201.19,2011-01-13 09:23:00,2011-01-13 09:23:00,1,201.19,365.0,201.19000000000003,Low Value,322,1,0.9999999999815639,0.0007180071584446478,0.0007180071584314106,1077.0
13285.0,4,2709.12,2011-02-22 17:13:00,2011-11-16 13:19:00,266,677.28,5.488721804511278,2709.12,High Value,22,0,0.0003570557888758077,0.009668311313114786,3.4521265230010966e-06,2635.0
13291.0,1,361.11,2011-07-07 10:36:00,2011-07-07 10:36:00,1,361.11,365.0,361.10999999999996,Low Value,155,1,0.9985905867078693,0.0012887298821310537,0.001286913529105212,677.0
13292.0,2,578.9399999999999,2011-02-28 15:00:00,2011-11-01 10:04:00,245,289.47,2.979591836734694,578.94,Medium Value,38,0,0.002587928848298856,0.0020661218962669337,5.346976459451134e-06,2477.0
13294.0,2,873.74,2011-04-04 12:37:00,2011-06-03 08:54:00,59,436.87,12.372881355932204,873.7399999999999,Medium Value,189,1,0.9999707162006077,0.0031182045559889973,0.0031181132431123155,232.0
13295.0,1,201.20000000000002,2010-12-15 11:21:00,2010-12-15 11:21:00,1,201.2,365.0,201.2,Low Value,359,1,0.999999999999664,0.0007180428464588852,0.000718042846458644,1076.0
13296.0,1,87.4,2011-07-25 13:46:00,2011-07-25 13:46:00,1,87.4,365.0,87.4,Low Value,136,1,0.9904185000352567,0.00031191324443591734,0.00030892464769535164,1524.0
13297.0,4,2089.85,2011-10-03 15:08:00,2011-12-02 09:32:00,59,522.46,24.74576271186441,2089.84,High Value,7,0,8.59806552601382e-05,0.007458223967413701,6.412629837950976e-07,3439.0
13298.0,1,360.0,2011-12-08 13:11:00,2011-12-08 13:11:00,1,360.0,365.0,360.0,Low Value,0,0,3.665414658182071e-05,0.0012847685125506893,4.709209338274073e-08,4303.0
13299.0,1,142.5,2011-03-16 12:55:00,2011-03-16 12:55:00,1,142.5,365.0,142.5,Low Value,267,1,0.9999999930989787,0.0005085542028846478,0.0005085541993751045,1290.0
13300.0,1,371.89,2011-06-23 13:09:00,2011-06-23 13:09:00,1,371.89,365.0,371.89000000000004,Low Value,164,1,0.9994647114648457,0.0013272015614790996,0.001326491125699401,656.0
13301.0,4,618.09,2011-02-20 13:13:00,2011-08-28 11:25:00,188,154.52,7.76595744680851,618.08,Medium Value,103,1,0.7564514197825761,0.0022058047839925835,0.0016685841606143884,518.0
13302.0,1,63.75,2011-07-07 17:56:00,2011-07-07 17:56:00,1,63.75,365.0,63.75,Low Value,154,1,0.9986388304080674,0.00022751109076418456,0.00022720140958560895,1602.0
13304.0,1,300.42,2010-12-23 14:35:00,2010-12-23 14:35:00,1,300.42,365.0,300.42,Low Value,350,1,0.9999999999990665,0.0010721393237235503,0.0010721393237225496,853.0
13305.0,10,2000.86,2010-12-02 12:10:00,2011-12-05 15:15:00,368,200.09,9.918478260869565,2000.9,High Value,3,0,4.6247477883487556e-05,0.007140814768785206,3.3024467308947514e-07,3836.0
13307.0,1,15.0,2011-08-11 17:14:00,2011-08-11 17:14:00,1,15.0,365.0,15.0,Low Value,119,1,0.9444337808764953,5.353202135627872e-05,5.05574493274716e-05,1927.0
13308.0,3,1385.51,2011-05-20 13:13:00,2011-11-17 09:31:00,180,461.84,6.083333333333333,1385.5199999999998,High Value,22,0,0.00042995107962051816,0.004944645748636752,2.1259557779673765e-06,2822.0
13309.0,5,1456.79,2011-02-04 12:29:00,2011-12-02 16:34:00,301,291.36,6.063122923588041,1456.8000000000004,High Value,6,0,7.2507101088388e-05,0.00519902991412179,3.7696658754478187e-07,3752.0
13310.0,3,1132.03,2011-01-19 14:50:00,2011-11-11 17:23:00,296,377.34,3.6993243243243246,1132.02,Medium Value,8,0,9.111731749350916e-05,0.004039954587715642,3.6810982482824504e-07,3767.0
13311.0,2,598.57,2011-07-12 14:26:00,2011-12-05 12:55:00,145,299.29,5.0344827586206895,598.58,Medium Value,3,0,6.245250897568951e-05,0.002136213156229421,1.3341187131340392e-07,4164.0
13313.0,5,1555.32,2011-01-04 10:00:00,2011-11-17 16:48:00,317,311.06,5.757097791798107,1555.3,High Value,21,0,0.00036028697907947746,0.005550556854361352,1.9997933612667386e-06,2853.0
13314.0,3,775.94,2011-09-27 10:20:00,2011-12-08 12:29:00,72,258.65,15.208333333333332,775.9499999999998,Medium Value,1,0,5.2184140425785096e-05,0.0027692114647602972,1.4450891994574538e-07,4150.0
13316.0,4,5977.7300000000005,2011-03-30 13:01:00,2011-11-02 13:40:00,217,1494.43,6.728110599078341,5977.720000000001,High Value,36,0,0.0011318485814570004,0.021333295646790297,2.4146060415622397e-05,2079.0
13317.0,6,2273.68,2010-12-16 09:22:00,2011-10-04 13:35:00,292,378.95,7.5,2273.7,High Value,63,0,0.031580590007505835,0.008114383797184727,0.00025625702786243927,1578.0
13318.0,3,640.76,2011-11-02 13:26:00,2011-12-08 18:51:00,36,213.59,30.416666666666664,640.77,Medium Value,0,0,4.842706586085306e-05,0.002286780888297514,1.1074208868692379e-07,4202.0
13319.0,26,10845.550000000001,2010-12-09 10:04:00,2011-12-04 13:34:00,360,417.14,26.361111111111107,10845.639999999998,High Value,4,0,3.1361327120032085e-05,0.03870593547350071,1.2138695038713097e-06,3083.0
13320.0,4,1548.7,2011-05-10 10:29:00,2011-09-22 18:07:00,135,387.18,10.814814814814815,1548.7199999999998,High Value,69,0,0.06752679595075431,0.005527074140993064,0.0003732256077235293,1455.0
13321.0,2,567.36,2011-09-14 15:18:00,2011-09-28 15:24:00,14,283.68,52.14285714285714,567.36,Medium Value,71,0,0.09422832067109242,0.002024795175779886,0.00019079304911666806,1649.0
13322.0,1,199.48000000000002,2011-11-22 14:21:00,2011-11-22 14:21:00,1,199.48,365.0,199.48,Low Value,16,0,0.0002237400869791619,0.0007119045080100319,1.59281576543022e-07,4124.0
13323.0,5,787.85,2011-09-16 13:23:00,2011-12-06 17:12:00,81,157.57,22.530864197530864,787.85,Medium Value,2,0,5.747846741181702e-05,0.002811680201702946,1.6161106884603388e-07,4118.0
13324.0,10,7121.95,2010-12-14 09:50:00,2011-11-03 16:28:00,324,712.2,11.265432098765432,7122.0,High Value,31,0,0.0007700771834207785,0.025417003739961135,1.9573054651064667e-05,2125.0
13325.0,1,675.3,2011-09-19 10:36:00,2011-09-19 10:36:00,1,675.3,365.0,675.3,Medium Value,81,0,0.16825773882847372,0.0024100116014596678,0.0004055031026119925,1407.0
13327.0,8,3627.77,2010-12-09 15:32:00,2011-11-01 10:21:00,326,453.47,8.957055214723926,3627.76,High Value,38,0,0.0019509929527574703,0.012946755053030246,2.525902786953918e-05,2075.0
13328.0,1,1308.48,2011-01-27 15:22:00,2011-01-27 15:22:00,1,1308.48,365.0,1308.48,High Value,315,1,0.9999999999329825,0.0046697052869509054,0.0046697052866379535,124.0
13329.0,2,789.0,2010-12-08 10:11:00,2011-11-08 10:29:00,335,394.5,2.1791044776119404,789.0,Medium Value,31,0,0.0010869639509265253,0.0028157843233402604,3.060656053054902e-06,2676.0
13330.0,3,1140.93,2011-01-28 10:08:00,2011-09-08 12:27:00,223,380.31,4.910313901345292,1140.9300000000003,Medium Value,92,1,0.4592124047063001,0.004071752608401273,0.0018697993066730983,457.0
13332.0,1,350.9,2011-11-25 13:30:00,2011-11-25 13:30:00,1,350.9,365.0,350.9,Low Value,13,0,0.0001503477146437489,0.0012522924195945467,1.8827930335173078e-07,4063.0
13334.0,3,3536.82,2011-02-07 11:42:00,2011-09-18 15:21:00,223,1178.94,4.910313901345292,3536.8200000000006,High Value,81,0,0.1494947484663971,0.012622208251554249,0.0018869538476565843,450.0
13336.0,1,795.12,2011-09-23 14:05:00,2011-09-23 14:05:00,1,795.12,365.0,795.12,Medium Value,76,0,0.10002831112842328,0.002837625388053622,0.00028384287518214054,1546.0
13338.0,1,487.02,2011-07-05 09:06:00,2011-07-05 09:06:00,1,487.02,365.0,487.02,Medium Value,153,1,0.9981414243978511,0.0017380776693956574,0.0017348473206446789,496.0
13339.0,1,860.12,2011-05-23 08:31:00,2011-05-23 08:31:00,1,860.12,365.0,860.12,Medium Value,200,1,0.9999862427050905,0.0030695974805974966,0.0030695552512397025,236.0
13340.0,7,10736.48,2011-03-08 11:39:00,2011-10-25 13:15:00,231,1533.78,11.06060606060606,10736.46,High Value,44,0,0.0024215413592193276,0.03831629373405548,9.27844900090117e-05,1801.0
13341.0,1,775.85,2011-03-24 09:50:00,2011-03-24 09:50:00,1,775.85,365.0,775.85,Medium Value,260,1,0.999999980030553,0.002768854584617923,0.002768854529325428,272.0
13343.0,1,353.43,2011-06-15 12:24:00,2011-06-15 12:24:00,1,353.43,365.0,353.43,Low Value,172,1,0.9997767505322349,0.001261321487196639,0.0012610398978459417,692.0
13344.0,3,2543.72,2011-03-07 10:28:00,2011-10-03 09:45:00,209,847.91,5.239234449760765,2543.7299999999996,High Value,67,0,0.043714786993209395,0.009078067245640456,0.00039684577595320365,1423.0
13345.0,1,389.5,2011-02-25 09:01:00,2011-02-25 09:01:00,1,389.5,365.0,389.5,Medium Value,276,1,0.9999999970660047,0.0013900481545513707,0.001390048150472976,623.0
13347.0,1,341.36,2011-09-30 13:28:00,2011-09-30 13:28:00,1,341.36,365.0,341.36,Low Value,69,0,0.06086995789683345,0.0012182460540119536,7.41545860156911e-05,1840.0
13348.0,1,233.76,2011-10-06 17:28:00,2011-10-06 17:28:00,1,233.76,365.0,233.76,Low Value,63,0,0.03442690314266514,0.0008342430208162475,2.872040367508533e-05,2041.0
13349.0,1,247.32,2011-11-29 08:07:00,2011-11-29 08:07:00,1,247.32,365.0,247.32000000000002,Low Value,10,0,0.00011421829634305191,0.0008826359681223236,1.0081317657003208e-07,4214.0
13350.0,2,979.12,2011-09-21 13:33:00,2011-11-23 16:33:00,63,489.56,11.587301587301587,979.12,Medium Value,15,0,0.00021965061053823154,0.0034942848500239747,7.675218007022589e-07,3337.0
13351.0,1,373.94,2011-10-04 12:55:00,2011-10-04 12:55:00,1,373.94,365.0,373.94,Low Value,65,0,0.03973920156408045,0.0013345176043977908,5.3032664071977586e-05,1914.0
13352.0,1,397.97999999999996,2011-10-10 13:55:00,2011-10-10 13:55:00,1,397.98,365.0,397.98,Medium Value,7,0,7.677714339221778e-05,0.001420311590624787,1.0904746665502819e-07,4204.0
13354.0,1,743.53,2011-09-29 13:17:00,2011-09-29 13:17:00,1,743.53,365.0,743.5300000000001,Medium Value,70,0,0.05617138509391231,0.0026535109226022615,0.00014905138388439417,1704.0
13355.0,1,674.7,2011-08-09 14:48:00,2011-08-09 14:48:00,1,674.7,365.0,674.7,Medium Value,121,1,0.9388875452526247,0.0024078703206054167,0.0022607194545998703,343.0
13356.0,1,768.24,2011-09-20 14:33:00,2011-09-20 14:33:00,1,768.24,365.0,768.2399999999999,Medium Value,79,0,0.13479121256825893,0.0027416960057831704,0.0003695565291130658,1458.0
13357.0,1,609.95,2011-03-27 13:56:00,2011-03-27 13:56:00,1,609.95,365.0,609.95,Medium Value,256,1,0.999999971573356,0.0021767904284174804,0.0021767903665386337,372.0
13358.0,1,439.03,2011-03-16 11:52:00,2011-03-16 11:52:00,1,439.03,365.0,439.03,Medium Value,268,1,0.9999999928568959,0.0015668108890698029,0.0015668108778779096,555.0
13359.0,1,439.56,2011-10-07 09:30:00,2011-10-07 09:30:00,1,439.56,365.0,439.56,Medium Value,58,0,0.018448519110487265,0.0015687023538243916,2.8940235353195643e-05,2040.0
13362.0,4,3090.7400000000002,2011-02-25 11:33:00,2011-11-30 14:41:00,278,772.68,5.251798561151079,3090.7200000000003,High Value,2,0,3.883990741605869e-05,0.011030165936418519,4.2841062375425954e-07,3671.0
13363.0,2,992.5,2011-10-27 10:46:00,2011-11-22 12:40:00,26,496.25,28.07692307692308,992.5,Medium Value,17,0,0.0002749778895738066,0.003542035413073775,9.739814226827129e-07,3200.0
13364.0,1,134.95999999999998,2011-09-29 18:13:00,2011-09-29 18:13:00,1,134.96,365.0,134.96,Low Value,66,0,0.04919102792194759,0.0004816454401495584,2.3692634294875666e-05,2080.0
13365.0,2,2225.37,2011-05-06 12:00:00,2011-11-06 12:36:00,184,1112.68,3.967391304347826,2225.36,High Value,8,0,7.069785783734882e-05,0.00794186793636056,5.614730503278177e-07,3511.0
13366.0,1,56.160000000000004,2011-10-20 13:37:00,2011-10-20 13:37:00,1,56.16,365.0,56.16,Low Value,49,0,0.008460882788289752,0.0002004238879579075,1.6957630239851734e-06,2920.0
13368.0,2,623.4,2011-01-06 12:32:00,2011-03-28 09:59:00,80,311.7,9.125,623.4,Medium Value,256,1,0.9999999802351407,0.0022247908075669434,0.002224790763594266,357.0
13369.0,1,308.28000000000003,2010-12-09 11:30:00,2010-12-09 11:30:00,1,308.28,365.0,308.28,Low Value,353,1,0.9999999999993228,0.00110019010291424,0.001100190102913495,818.0
13370.0,1,754.87,2010-12-03 10:26:00,2010-12-03 10:26:00,1,754.87,365.0,754.87,Medium Value,365,1,0.9999999999997708,0.002693981130747608,0.0026939811307469907,279.0
13372.0,1,378.64,2011-09-11 12:46:00,2011-09-11 12:46:00,1,378.64,365.0,378.64000000000004,Low Value,89,0,0.35679576746203995,0.001351290971089425,0.00048213489909437664,1322.0
13373.0,3,3312.25,2011-03-08 14:35:00,2011-10-10 10:51:00,215,1104.08,5.093023255813954,3312.2400000000002,High Value,60,0,0.018517713897639523,0.011820726827808043,0.00021889283745950134,1616.0
13375.0,1,778.65,2011-09-12 10:19:00,2011-09-12 10:19:00,1,778.65,365.0,778.65,Medium Value,80,0,0.14729060161889038,0.002778847228604428,0.0004092980801081324,1398.0
13376.0,3,1019.76,2011-04-19 13:03:00,2011-09-01 16:16:00,135,339.92,8.11111111111111,1019.7600000000001,Medium Value,98,1,0.6370845528896957,0.0036393209398852527,0.002318555153808903,331.0
13379.0,3,572.56,2011-07-26 12:26:00,2011-11-13 13:45:00,110,190.85,9.954545454545453,572.5499999999998,Medium Value,25,0,0.0007084359799345163,0.002043317255169158,1.4475594619828688e-06,2994.0
13381.0,6,3639.31,2011-02-14 10:10:00,2011-11-08 11:58:00,267,606.55,8.202247191011235,3639.2999999999993,High Value,20,0,0.00028275488259059693,0.01298793902146034,3.6724031731068504e-06,2616.0
13382.0,1,222.99,2011-03-04 10:03:00,2011-03-04 10:03:00,1,222.99,365.0,222.99,Low Value,280,1,0.9999999982436258,0.0007958070294824394,0.0007958070280847045,1013.0
13384.0,7,4151.93,2011-06-14 12:47:00,2011-11-09 11:04:00,147,593.13,17.38095238095238,4151.91,High Value,30,0,0.0008827556295097856,0.01481734231928981,1.3080092346726664e-05,2226.0
13385.0,1,534.57,2011-01-14 09:52:00,2011-01-14 09:52:00,1,534.57,365.0,534.57,Medium Value,329,1,0.9999999999898541,0.0019077741770950612,0.0019077741770757051,446.0
13388.0,2,677.1,2011-07-31 12:52:00,2011-07-31 12:52:00,1,338.55,730.0,677.1,Medium Value,120,1,0.9210094424124433,0.0024164354440224215,0.0022255598609247553,355.0
13389.0,3,797.96,2011-04-21 12:12:00,2011-11-28 14:01:00,221,265.99,4.95475113122172,797.9699999999999,Medium Value,10,0,0.00012549945146900254,0.002847796472111315,3.573968951453306e-07,3788.0
13390.0,1,544.08,2011-09-26 08:38:00,2011-09-26 08:38:00,1,544.08,365.0,544.08,Medium Value,74,0,0.09174022832442782,0.0019417134786349419,0.00017813323787058857,1662.0
13391.0,1,59.8,2011-05-20 10:50:00,2011-05-20 10:50:00,1,59.8,365.0,59.8,Low Value,203,1,0.9999932357553679,0.0002134143251403645,0.00021341288155366124,1627.0
